issuer_name,cusip,isin,figi,meeting_date,date_parsed_w_certainty,vote_description,other_vote_description,vote_source,management_recommendation,how_voted,shares_voted,total_shares_voted,shares_on_loan,vote_manager,vote_series,vote_other_info,accession,date_recorded,order_recorded,filer_cik,filer_name,fund_id,fund_id_type
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,"",223904.0,223904.0,0.0,,S000000001,"",0001019056-24-000227,2024-09-18,0,0001142433,"MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH",S000000001,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,28914.0,28914.0,0.0,,,,0001019754-24-000005,2024-09-18,0,0001019754,Smithfield Trust Co,0001019754,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,AGAINST,AGAINST,3225.0,3225.0,0.0,,,,0001020580-24-000004,2024-09-18,0,0001020580,KEATING INVESTMENT COUNSELORS INC,0001020580,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory vote to approve executive compensation,,,FOR,FOR,33655.0,33655.0,0.0,,,,0001021408-24-001037,2024-09-18,0,0001284208,NTV ASSET MANAGEMENT LLC,0001284208,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder proposal relating to golden parachutes,,,AGAINST,AGAINST,33655.0,33655.0,0.0,,,,0001021408-24-001037,2024-09-18,1,0001284208,NTV ASSET MANAGEMENT LLC,0001284208,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,589629.0,589629.0,0.0,,,,0001021408-24-001118,2024-09-18,0,0001691827,Glenview Trust Co,0001691827,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,190818.0,190818.0,0.0,,,,0001021408-24-001124,2024-09-18,0,0000836372,OAK ASSOCIATES LTD /OH/,0000836372,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,1539792.0,1539792.0,0.0,,,,0001021408-24-001914,2024-09-18,0,0000310051,KING LUTHER CAPITAL MANAGEMENT CORP,0000310051,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation ,,,FOR,FOR,39650.0,39650.0,0.0,,,,0001021408-24-001975,2024-09-18,0,0001715740,"Bogart Wealth, LLC",0001715740,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation ,,,FOR,FOR,957.0,957.0,0.0,,,,0001021408-24-001975,2024-09-18,1,0001715740,"Bogart Wealth, LLC",0001715740,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,0,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Stephen B. Burke,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,1,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Todd A. Combs,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,2,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Alicia Boler Davis,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,3,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: James Dimon,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,4,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Alex Gorsky,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,5,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Mellody Hobson,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,6,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Phebe N. Novakovic,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,7,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Virgina M. Rometty,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,8,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Mark A. Weinberger,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,9,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,10,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,"Approval of amended and restated long-term incentive plan effective May 21, 2024",,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,11,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,12,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,13,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,14,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,15,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,16,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,17,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,AGAINST,FOR,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,18,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on respecting workforce civil liberties,,SECURITY HOLDER,FOR,AGAINST,39480.0,39480.0,0.0,,,,0001021408-24-002015,2024-09-18,19,0001270131,LMP CAPITAL & INCOME FUND INC.,0001270131,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,127804.5,127804.5,0.0,,,,0001021408-24-002030,2024-09-18,0,0001539204,"Crossmark Global Holdings, Inc.",0001539204,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,2. Advisory resolution to approve executive compensation,,,FOR,FOR,2650.0,2650.0,0.0,,,,0001021408-24-002148,2024-09-18,0,0001599852,"Holt Capital Advisors, L.L.C. dba Holt Capital Partners, L.P.",0001599852,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,10. Shareholder opportunity to vote on excessive golden parachutes,,,FOR,AGAINST,2650.0,2650.0,0.0,,,,0001021408-24-002148,2024-09-18,1,0001599852,"Holt Capital Advisors, L.L.C. dba Holt Capital Partners, L.P.",0001599852,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,0,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Stephen B. Burke,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,1,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Todd A. Combs,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,2,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Alicia Boler Davis,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,3,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: James Dimon,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,4,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Alex Gorsky,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,5,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Mellody Hobson,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,6,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Phebe N. Novakovic,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,7,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Virgina M. Rometty,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,8,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Mark A. Weinberger,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,9,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,10,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,"Approval of amended and restated long-term incentive plan effective May 21, 2024",,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,11,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,12,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,13,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,14,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,15,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,16,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,17,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,AGAINST,FOR,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,18,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on respecting workforce civil liberties,,SECURITY HOLDER,FOR,AGAINST,840.0,840.0,0.0,,S000067572,,0001021408-24-002191,2024-09-18,19,0001792795,Legg Mason ETF Investment Trust II,S000067572,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,0,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Stephen B. Burke,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,1,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Todd A. Combs,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,2,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Alicia Boler Davis,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,3,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: James Dimon,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,4,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Alex Gorsky,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,5,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Mellody Hobson,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,6,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Phebe N. Novakovic,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,7,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Virgina M. Rometty,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,8,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Mark A. Weinberger,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,9,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,10,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,"Approval of amended and restated long-term incentive plan effective May 21, 2024",,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,11,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,12,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,AGAINST,FOR,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,13,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,14,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,15,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,16,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,17,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,18,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on respecting workforce civil liberties,,SECURITY HOLDER,FOR,AGAINST,63100.0,63100.0,0.0,,S000029727,,0001021408-24-002193,2024-09-18,19,0001474103,Legg Mason Global Asset Management Trust,S000029727,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,35500.0,35500.0,0.0,,S000016241,,0001021408-24-002198,2024-09-18,0,0000880366,LEGG MASON PARTNERS INVESTMENT TRUST,S000016241,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,1153116.0,1153116.0,0.0,,S000016651,,0001021408-24-002198,2024-09-18,0,0000880366,LEGG MASON PARTNERS INVESTMENT TRUST,S000016651,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,720449.0,720449.0,0.0,,S000016669,,0001021408-24-002198,2024-09-18,0,0000880366,LEGG MASON PARTNERS INVESTMENT TRUST,S000016669,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,31561.0,31561.0,0.0,,S000004163,,0001021408-24-002198,2024-09-18,0,0000880366,LEGG MASON PARTNERS INVESTMENT TRUST,S000004163,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,13368.0,13368.0,0.0,,S000022091,,0001021408-24-002198,2024-09-18,0,0000880366,LEGG MASON PARTNERS INVESTMENT TRUST,S000022091,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,25400.0,25400.0,0.0,,S000048737,,0001021408-24-002198,2024-09-18,0,0000880366,LEGG MASON PARTNERS INVESTMENT TRUST,S000048737,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,1369610.0,1369610.0,0.0,,S000016665,,0001021408-24-002198,2024-09-18,0,0000880366,LEGG MASON PARTNERS INVESTMENT TRUST,S000016665,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors: Linda B. Bammann,,ISSUER,FOR,FOR,16900.0,16900.0,0.0,,S000016668,,0001021408-24-002198,2024-09-18,0,0000880366,LEGG MASON PARTNERS INVESTMENT TRUST,S000016668,vote_series
